quando              |  quem   |  balcao  |  o_que              |  canal_criado/usado
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24306 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24312 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24312 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24305 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24305 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24313 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24313 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24314 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24314 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24316 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24316 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24315 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24315 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24317 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24317 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24318 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24318 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24319 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24319 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24320 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24320 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24321 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24321 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24322 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24322 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24323 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24323 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24327 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24327 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24301 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24301 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24324 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24324 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24328 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24328 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24325 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24325 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24326 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24326 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24329 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24329 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24330 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24330 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24331 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24331 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24368 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24368 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24369 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24369 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24370 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24370 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24371 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24371 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24372 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24372 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24373 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24373 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24367 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24366 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24366 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24375 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24375 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24374 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24374 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24365 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24365 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24376 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24376 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24377 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24377 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24367 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24378 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24378 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24379 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24379 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24381 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24381 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24382 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24382 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24383 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24383 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24384 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24384 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24385 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24385 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24386 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24386 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24380 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24380 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24388 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24388 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24387 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24387 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24389 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24389 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24390 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24390 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24392 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24393 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24393 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24394 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24394 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24391 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24391 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24395 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24395 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24392 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24364 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24364 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24435 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24435 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24434 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24434 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24433 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24433 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24432 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24432 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24436 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24436 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24437 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24437 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24431 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24431 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24439 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24440 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24440 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24441 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24441 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24430 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24430 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24443 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24444 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24444 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24445 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24445 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24446 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24446 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24448 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24448 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24442 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24442 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24447 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24447 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24449 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24449 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24450 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24450 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24439 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24443 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24451 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24451 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24438 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24438 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24429 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24429 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24476 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24477 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24477 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24478 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24478 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24479 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24479 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24480 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24480 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24481 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24481 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24474 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24474 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24482 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24482 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24475 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24475 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24473 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24473 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24483 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24483 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24476 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24484 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24484 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24485 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24485 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24486 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24486 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24488 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24488 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24489 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24489 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24490 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24490 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24491 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24491 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24487 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24487 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24492 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24492 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24493 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24493 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24495 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24496 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24496 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24497 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24497 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24498 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24498 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24495 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24494 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24494 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24499 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24499 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24500 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24500 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24533 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24533 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24532 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24532 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24534 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24534 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24535 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24535 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24536 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24536 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24537 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24537 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24538 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24538 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24545 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24545 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24546 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24546 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24542 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24539 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24539 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24540 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24540 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24541 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24541 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24543 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24543 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24544 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24544 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24548 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24548 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24547 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24547 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24549 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24549 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24542 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24550 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24550 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24551 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24551 
27-05-2015 21:39:13 | Cliente | 2        | pede_atendimento    | /tmp/fc_24552 
27-05-2015 21:39:13 | Balcao  | 2        | inicia_atend_cli    | /tmp/fc_24552 
27-05-2015 21:39:13 | Cliente | 1        | pede_atendimento    | /tmp/fc_24553 
27-05-2015 21:39:13 | Balcao  | 1        | inicia_atend_cli    | /tmp/fc_24553 
